Symbol,Date,Open,High,Low,Close,Volume
MARI,2021-06-23,1550.0999755859375,1558.8699951171875,1541.010009765625,1549.25,6220
MARI,2021-06-24,1561.8900146484375,1561.8900146484375,1533.510009765625,1548.27001953125,9060
MARI,2021-06-25,1548.27001953125,1550.0,1515.0,1527.6800537109375,27240
MARI,2021-06-28,1542.0,1549.0,1505.0,1510.2900390625,13200
MARI,2021-06-29,1523.0,1535.0,1486.0,1490.6099853515625,109840
MARI,2021-06-30,1503.699951171875,1525.0,1488.699951171875,1524.3900146484375,30280
MARI,2021-07-01,1515.0,1550.0,1515.0,1536.1700439453125,11000
MARI,2021-07-02,1544.800048828125,1544.9000244140625,1521.5,1539.3199462890625,11040
MARI,2021-07-05,1544.699951171875,1544.699951171875,1523.4000244140625,1530.0,5080
MARI,2021-07-06,1538.9200439453125,1549.0,1521.030029296875,1546.510009765625,16160
MARI,2021-07-07,1530.0,1546.510009765625,1530.0,1531.550048828125,4340
MARI,2021-07-08,1535.010009765625,1545.0,1525.0,1538.1300048828125,27020
MARI,2021-07-09,1539.989990234375,1540.0,1520.1099853515625,1522.8499755859375,8340
MARI,2021-07-12,1539.989990234375,1539.989990234375,1520.0,1524.02001953125,1980
MARI,2021-07-13,1536.989990234375,1537.0,1520.0,1524.02001953125,6240
MARI,2021-07-14,1539.949951171875,1539.949951171875,1500.0,1508.68994140625,20460
MARI,2021-07-15,1524.9000244140625,1529.989990234375,1515.0,1519.8699951171875,6720
MARI,2021-07-16,1520.0,1524.5,1505.0,1511.7099609375,33140
MARI,2021-07-19,1511.7099609375,1511.7099609375,1511.7099609375,1511.7099609375,0
MARI,2021-07-20,1511.7099609375,1511.7099609375,1511.7099609375,1511.7099609375,0
MARI,2021-07-21,1511.7099609375,1511.7099609375,1511.7099609375,1511.7099609375,0
MARI,2021-07-22,1511.7099609375,1511.7099609375,1511.7099609375,1511.7099609375,0
MARI,2021-07-23,1511.7099609375,1511.7099609375,1511.7099609375,1511.7099609375,0
MARI,2021-07-26,1529.989990234375,1529.989990234375,1508.0,1508.9100341796875,34760
MARI,2021-07-27,1512.0999755859375,1517.0,1510.0,1514.0899658203125,5320
MARI,2021-07-28,1524.489990234375,1524.489990234375,1502.010009765625,1509.510009765625,9060
MARI,2021-07-29,1514.989990234375,1514.989990234375,1505.010009765625,1509.050048828125,2960
MARI,2021-07-30,1509.9000244140625,1520.0,1505.010009765625,1511.0,14740
MARI,2021-08-02,1514.1300048828125,1515.0,1506.0,1509.050048828125,8920
MARI,2021-08-03,1510.0,1518.8900146484375,1502.0999755859375,1511.5799560546875,6300
MARI,2021-08-04,1511.989990234375,1511.989990234375,1504.02001953125,1506.5,13900
MARI,2021-08-05,1507.02001953125,1529.0,1499.0,1506.6199951171875,60080
MARI,2021-08-06,1508.010009765625,1519.699951171875,1488.0,1491.8800048828125,43420
MARI,2021-08-09,1519.0,1519.0,1475.0,1491.0,1240
MARI,2021-08-10,1488.25,1500.010009765625,1485.0,1492.8800048828125,7080
MARI,2021-08-11,1489.0,1504.0,1489.0,1499.989990234375,10500
MARI,2021-08-12,1500.0,1503.0,1495.010009765625,1496.3900146484375,620
MARI,2021-08-13,1496.010009765625,1500.0,1491.010009765625,1496.3900146484375,4040
MARI,2021-08-16,1498.989990234375,1500.0,1476.0,1488.8599853515625,4960
MARI,2021-08-17,1488.0,1500.010009765625,1488.0,1495.2900390625,12740
MARI,2021-08-18,1495.2900390625,1495.2900390625,1495.2900390625,1495.2900390625,0
MARI,2021-08-19,1495.2900390625,1495.2900390625,1495.2900390625,1495.2900390625,0
MARI,2021-08-20,1497.8900146484375,1500.0,1474.989990234375,1480.550048828125,61780
MARI,2021-08-23,1495.989990234375,1538.0,1490.0,1521.469970703125,23500
MARI,2021-08-24,1505.0,1537.0,1505.0,1519.18994140625,4360
MARI,2021-08-25,1521.0,1521.0,1510.0,1517.9300537109375,5940
MARI,2021-08-26,1519.989990234375,1550.0,1510.0,1511.949951171875,58540
MARI,2021-08-27,1524.9000244140625,1524.9000244140625,1501.0,1519.8399658203125,11940
MARI,2021-08-30,1529.97998046875,1534.800048828125,1497.010009765625,1502.47998046875,59720
MARI,2021-08-31,1514.0,1540.0,1501.0,1535.9599609375,18180
MARI,2021-09-01,1534.800048828125,1545.0,1534.800048828125,1542.1199951171875,8260
MARI,2021-09-02,1550.8800048828125,1554.97998046875,1535.0,1547.8800048828125,12980
MARI,2021-09-03,1547.800048828125,1565.0,1537.1099853515625,1541.0699462890625,12940
MARI,2021-09-06,1553.0,1590.0,1532.3299560546875,1571.739990234375,15160
MARI,2021-09-07,1560.0,1577.0,1558.77001953125,1564.6700439453125,16140
MARI,2021-09-08,1564.0,1564.6700439453125,1529.989990234375,1530.0,9320
MARI,2021-09-09,1535.0,1550.0,1525.0,1539.1500244140625,14880
MARI,2021-09-10,1532.010009765625,1560.0,1530.1099853515625,1550.93994140625,8560
MARI,2021-09-13,1559.989990234375,1580.0,1551.010009765625,1570.0,23760
MARI,2021-09-14,1569.969970703125,1580.0,1554.0,1570.4200439453125,11180
MARI,2021-09-15,1554.9000244140625,1575.0,1554.8299560546875,1570.6800537109375,8400
MARI,2021-09-16,1556.300048828125,1570.0,1542.0,1569.0699462890625,14380
MARI,2021-09-17,1565.0,1579.9000244140625,1563.0,1571.3800048828125,16880
MARI,2021-09-20,1541.0,1579.9000244140625,1541.0,1569.0799560546875,11160
MARI,2021-09-21,1569.0799560546875,1569.0799560546875,1569.0799560546875,1569.0799560546875,0
MARI,2021-09-22,1573.77001953125,1573.77001953125,1540.0,1551.0999755859375,31420
MARI,2021-09-23,1564.0,1564.0,1535.0,1546.969970703125,39040
MARI,2021-09-24,1551.0,1559.9599609375,1540.0,1548.5,12060
MARI,2021-09-27,1576.0,1576.0,1538.0,1546.030029296875,34980
MARI,2021-09-28,1565.0,1565.0,1539.0,1541.010009765625,55760
MARI,2021-09-29,1549.969970703125,1550.0,1518.0,1537.9599609375,92400
MARI,2021-09-30,1539.97998046875,1582.0,1505.0999755859375,1553.3699951171875,86000
MARI,2021-10-01,1552.0,1552.0,1545.0,1549.97998046875,27720
MARI,2021-10-04,1541.0,1570.0,1540.050048828125,1564.5699462890625,24360
MARI,2021-10-05,1568.989990234375,1681.9100341796875,1568.989990234375,1681.3599853515625,182320
MARI,2021-10-06,1680.0,1807.4599609375,1680.0,1749.969970703125,159460
MARI,2021-10-07,1745.0,1779.739990234375,1715.219970703125,1764.469970703125,95960
MARI,2021-10-08,1783.0,1799.0,1751.5,1776.75,214680
MARI,2021-10-11,1789.9000244140625,1789.9000244140625,1730.0,1761.31005859375,8860
MARI,2021-10-12,1750.0,1775.0,1730.0,1770.47998046875,13820
MARI,2021-10-13,1775.0,1775.0,1740.0,1751.93994140625,8000
MARI,2021-10-14,1757.97998046875,1770.0,1730.0,1762.6099853515625,46040
MARI,2021-10-15,1700.0,1700.0,1652.010009765625,1699.72998046875,27180
MARI,2021-10-18,1675.1099853515625,1725.0,1675.0,1698.800048828125,43640
MARI,2021-10-19,1698.800048828125,1698.800048828125,1698.800048828125,1698.800048828125,0
MARI,2021-10-20,1691.1099853515625,1775.0,1690.0,1726.3900146484375,40700
MARI,2021-10-21,1705.0,1794.989990234375,1705.0,1773.9300537109375,49020
MARI,2021-10-22,1775.0,1800.0,1755.1099853515625,1778.1800537109375,14960
MARI,2021-10-25,1775.989990234375,1780.0,1750.010009765625,1778.1800537109375,5300
MARI,2021-10-26,1785.0999755859375,1795.0,1700.0,1715.77001953125,35740
MARI,2021-10-27,1729.9000244140625,1760.0,1703.0999755859375,1717.3800048828125,10080
MARI,2021-10-28,1730.219970703125,1733.989990234375,1700.0,1710.1800537109375,8880
MARI,2021-10-29,1711.989990234375,1728.989990234375,1692.010009765625,1700.3299560546875,21100
MARI,2021-11-01,1718.989990234375,1725.0,1685.199951171875,1692.5699462890625,11260
MARI,2021-11-02,1669.8800048828125,1700.0,1669.8800048828125,1676.4300537109375,35480
MARI,2021-11-03,1678.9000244140625,1705.0,1676.0999755859375,1697.18994140625,18120
MARI,2021-11-04,1700.010009765625,1702.0,1685.0,1693.989990234375,5780
MARI,2021-11-05,1699.989990234375,1699.989990234375,1676.0,1688.8699951171875,18120
MARI,2021-11-08,1698.800048828125,1708.0,1666.43994140625,1693.510009765625,26080
MARI,2021-11-09,1733.81005859375,1739.9599609375,1651.0,1683.3199462890625,23040
MARI,2021-11-10,1693.989990234375,1720.0,1681.02001953125,1699.6199951171875,37060
MARI,2021-11-11,1699.9599609375,1709.0,1690.0,1692.969970703125,30440
MARI,2021-11-12,1690.1099853515625,1738.0,1686.199951171875,1698.9300537109375,17660
MARI,2021-11-15,1698.93994140625,1723.81005859375,1690.1099853515625,1714.4100341796875,19360
MARI,2021-11-16,1720.0,1727.989990234375,1700.0,1703.97998046875,14460
MARI,2021-11-17,1703.989990234375,1730.0,1690.0,1708.3499755859375,15760
MARI,2021-11-18,1700.010009765625,1714.0,1700.0,1709.030029296875,11600
MARI,2021-11-19,1714.9000244140625,1745.0,1714.9000244140625,1737.1400146484375,42680
MARI,2021-11-22,1775.0,1775.0,1702.0,1704.780029296875,15720
MARI,2021-11-23,1728.989990234375,1728.989990234375,1683.0,1698.1800537109375,17900
MARI,2021-11-24,1699.9000244140625,1754.97998046875,1679.0,1726.0699462890625,39980
MARI,2021-11-25,1703.0,1749.0,1703.0,1723.0,12200
MARI,2021-11-26,1720.0,1726.989990234375,1692.0,1700.75,53980
MARI,2021-11-29,1719.0,1748.43994140625,1683.0,1725.06005859375,12980
MARI,2021-11-30,1704.0,1738.0,1675.0,1688.4000244140625,355880
MARI,2021-12-01,1691.5,1706.8900146484375,1691.5,1698.530029296875,17040
MARI,2021-12-02,1699.8900146484375,1699.8900146484375,1595.0,1614.8900146484375,118660
MARI,2021-12-03,1615.0,1675.0,1575.0,1604.739990234375,49540
